Sex,Gender,Age,Ethnicity,Age Group,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
2,Female,84,3,9,784,372,282,366,772,1692,1831,1747,1325,1789,1264,2938,1138,810,1305,1540,2236,877,3118,1884,2384,1815
2,Female,85,3,9,113,732,347,263,342,722,1583,1715,1637,1242,1678,1186,2758,1069,761,1228,1450,2106,827,2941,1778,2251
2,Female,86,3,9,1105,105,676,321,244,317,669,1468,1591,1519,1154,1559,1103,2567,995,709,1145,1353,1967,773,2751,1664
2,Female,87,3,9,645,1008,96,618,294,223,290,613,1347,1461,1396,1061,1435,1015,2365,918,655,1057,1250,1819,715,2549
2,Female,88,3,9,810,580,909,86,558,266,202,263,556,1221,1325,1267,964,1304,924,2154,836,597,965,1143,1664,655
2,Female,89,3,9,84,719,515,808,77,497,237,180,234,497,1092,1186,1135,864,1170,830,1936,752,538,870,1031,1503
2,Female,90,3,9,0,73,627,450,706,67,436,208,158,206,437,962,1045,1001,763,1034,734,1715,667,477,773,917
2,Female,91,3,9,1097,0,62,538,386,607,58,375,179,136,178,378,832,905,868,662,899,639,1494,582,417,676
2,Female,92,3,9,0,920,0,52,452,325,511,49,317,151,116,151,320,707,769,739,564,767,546,1278,498,358
2,Female,93,3,9,0,0,755,0,43,372,268,421,40,262,125,96,125,266,588,641,616,471,641,457,1071,418
2,Female,94,3,9,940,0,0,606,0,35,299,215,339,32,212,101,78,102,216,478,521,502,384,524,374,879
2,Female,95,3,9,488,735,0,0,474,0,27,234,169,267,26,167,80,61,80,171,379,414,399,306,418,299
2,Female,96,3,9,0,372,560,0,0,360,0,21,179,129,204,20,128,61,47,62,132,293,320,309,238,325
2,Female,97,3,9,0,0,275,413,0,0,266,0,15,132,95,151,15,95,46,35,46,99,219,240,233,179
2,Female,98,3,9,0,0,0,196,294,0,0,189,0,11,94,68,108,10,68,33,25,33,71,159,174,169
2,Female,99,3,9,236,0,0,0,134,202,0,0,130,0,7,65,47,75,7,47,23,18,23,50,111,122
2,Female,100,3,9,103,156,0,0,0,88,133,0,0,85,0,5,43,31,49,5,31,15,12,15,33,74
2,Female,101,3,9,64,65,98,0,0,0,56,84,0,0,54,0,3,27,20,31,3,20,10,7,10,21
2,Female,102,3,9,43,38,39,59,0,0,0,33,50,0,0,32,0,2,16,12,19,2,12,6,5,6
2,Female,103,3,9,27,25,22,22,34,0,0,0,19,29,0,0,18,0,1,9,7,11,1,7,3,3
2,Female,104,3,9,16,14,13,12,12,18,0,0,0,10,15,0,0,10,0,1,5,4,6,1,4,2
2,Female,105 - 109,3,9,16,15,14,13,12,12,14,0,0,0,10,14,0,0,9,0,1,4,3,5,1,3
2,Female,110 and over,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Female,0,4,1,18080,17950,17794,17616,17297,17063,16912,16767,16588,16228,15972,15782,15531,15324,15280,15293,15398,15523,15666,15818,15968,16099
2,Female,1,4,1,19766,18204,18064,17903,17721,17397,17158,17006,16860,16681,16319,16061,15871,15618,15410,15365,15377,15482,15608,15751,15903,16053
2,Female,2,4,1,23189,19949,18368,18220,18053,17866,17534,17293,17140,16993,16813,16448,16189,15996,15741,15531,15485,15497,15602,15728,15871,16023
2,Female,3,4,1,18939,23377,20104,18510,18356,18184,17991,17658,17415,17261,17113,16932,16565,16303,16109,15852,15640,15593,15604,15710,15835,15978
2,Female,4,4,1,21134,19073,23534,20238,18633,18473,18296,18103,17768,17524,17369,17220,17038,16668,16405,16210,15951,15737,15689,15700,15805,15931
2,Female,5,4,1,19967,21267,19182,23668,20352,18738,18573,18396,18202,17865,17620,17464,17315,17132,16760,16495,16299,16038,15823,15774,15785,15890
2,Female,6,4,1,17545,20073,21370,19272,23778,20446,18824,18657,18480,18286,17948,17701,17545,17395,17211,16838,16572,16374,16112,15895,15846,15857
2,Female,7,4,1,25100,17625,20158,21458,19348,23870,20524,18898,18731,18553,18359,18020,17772,17616,17465,17280,16906,16638,16440,16177,15959,15909
2,Female,8,4,1,23440,25204,17694,20235,21538,19417,23954,20598,18969,18800,18622,18428,18087,17839,17682,17531,17346,16969,16701,16502,16238,16019
2,Female,9,4,1,21786,23533,25294,17756,20305,21609,19479,24032,20668,19034,18865,18687,18492,18151,17902,17744,17593,17407,17029,16760,16560,16295
2,Female,10,4,1,19960,21872,23617,25379,17816,20372,21678,19540,24109,20736,19099,18929,18751,18556,18214,17964,17806,17654,17467,17089,16819,16618
2,Female,11,4,1,21341,20046,21958,23704,25468,17878,20441,21752,19607,24194,20811,19170,18999,18820,18625,18282,18031,17873,17720,17533,17153,16882
2,Female,12,4,1,20777,21439,20132,22049,23797,25562,17943,20518,21833,19680,24286,20892,19248,19076,18897,18701,18357,18105,17946,17793,17605,17223
2,Female,13,4,1,22215,20878,21533,20218,22138,23888,25655,18010,20596,21917,19755,24381,20976,19327,19154,18975,18779,18434,18181,18021,17867,17679
2,Female,14,4,1,20747,22319,20968,21620,20297,22220,23972,25743,18074,20670,21996,19826,24470,21055,19403,19229,19049,18853,18507,18253,18092,17938
2,Female,15,4,1,14725,20849,22418,21056,21704,20374,22300,24056,25832,18138,20745,22076,19898,24561,21135,19479,19304,19124,18927,18580,18325,18164
2,Female,16,4,2,16217,14803,20950,22519,21146,21790,20451,22384,24145,25925,18205,20823,22160,19973,24656,21219,19559,19383,19203,19006,18657,18401
2,Female,17,4,2,17830,16323,14891,21068,22636,21250,21889,20545,22485,24251,26037,18286,20917,22261,20063,24770,21320,19655,19478,19297,19100,18750
2,Female,18,4,3,15049,17994,16463,15011,21228,22794,21389,22027,20675,22625,24400,26194,18400,21049,22401,20189,24930,21462,19789,19610,19429,19231
2,Female,19,4,3,19432,15273,18257,16692,15205,21487,23051,21626,22261,20896,22863,24651,26459,18591,21272,22639,20403,25199,21700,20016,19834,19651
2,Female,20,4,4,17817,19795,15551,18587,16976,15447,21808,23382,21929,22562,21180,23169,24974,26800,18837,21558,22945,20677,25546,22006,20307,20121
2,Female,21,4,4,23139,18077,20078,15768,18842,17194,15630,22062,23643,22169,22800,21404,23411,25229,27069,19031,21784,23186,20894,25820,22248,20537
2,Female,22,4,4,23530,23446,18304,20326,15956,19060,17379,15792,22287,23875,22383,23011,21603,23626,25456,27308,19203,21985,23401,21086,26063,22463
2,Female,23,4,4,20579,23864,23765,18541,20585,16150,19285,17580,15970,22534,24129,22616,23243,21821,23861,25704,27570,19392,22205,23636,21297,26329
2,Female,24,4,4,11467,20807,24109,24000,18714,20770,16287,19454,17732,16104,22719,24320,22791,23416,21985,24037,25891,27766,19534,22370,23812,21455
2,Female,25,4,5,17625,11554,20951,24262,24143,18817,20877,16373,19559,17827,16188,22834,24438,22900,23525,22087,24147,26007,27889,19623,22473,23922
2,Female,26,4,5,21868,17738,11623,21067,24385,24257,18897,20970,16447,19651,17909,16260,22934,24541,22995,23618,22175,24242,26107,27995,19699,22562
2,Female,27,4,5,17700,22005,17840,11686,21173,24497,24361,18979,21065,16522,19743,17992,16333,23036,24646,23091,23713,22265,24339,26209,28103,19777
2,Female,28,4,5,23717,17796,22118,17925,11739,21261,24590,24456,19053,21150,16591,19828,18068,16400,23129,24741,23178,23800,22346,24427,26302,28201
2,Female,29,4,5,19869,23837,17878,22216,18000,11785,21338,24678,24546,19124,21232,16656,19908,18140,16464,23216,24832,23261,23882,22424,24511,26390
2,Female,30,4,5,27242,19955,23927,17942,22292,18056,11820,21401,24751,24619,19182,21299,16710,19974,18199,16516,23289,24906,23329,23950,22487,24579
2,Female,31,4,5,26450,27320,20004,23979,17976,22332,18084,11839,21435,24791,24660,19214,21336,16740,20011,18232,16545,23329,24947,23368,23987,22523
2,Female,32,4,5,24293,26512,27373,20039,24015,18000,22357,18105,11853,21461,24821,24691,19239,21365,16763,20040,18258,16568,23360,24979,23397,24016
2,Female,33,4,5,27775,24353,26566,27425,20073,24050,18023,22388,18131,11870,21492,24857,24728,19268,21398,16790,20074,18288,16594,23397,25017,23431
2,Female,34,4,5,36445,27833,24397,26608,27464,20098,24075,18042,22413,18151,11884,21518,24887,24758,19292,21426,16812,20102,18313,16616,23427,25048
2,Female,35,4,6,32682,36509,27873,24428,26637,27490,20114,24093,18056,22432,18167,11895,21538,24909,24782,19310,21448,16830,20123,18332,16634,23451
2,Female,36,4,6,31001,32747,36567,27914,24460,26667,27518,20134,24117,18074,22456,18186,11908,21562,24937,24811,19333,21475,16851,20151,18357,16655
2,Female,37,4,6,32757,31061,32801,36621,27951,24488,26694,27547,20155,24142,18093,22480,18207,11922,21587,24967,24841,19357,21503,16874,20179,18382
2,Female,38,4,6,33267,32801,31095,32834,36652,27971,24503,26709,27563,20167,24155,18104,22495,18219,11930,21603,24984,24860,19372,21521,16889,20197
2,Female,39,4,6,32479,33301,32828,31117,32853,36669,27981,24512,26718,27573,20175,24163,18110,22504,18226,11936,21612,24996,24872,19381,21532,16898
2,Female,40,4,6,28480,32520,33336,32858,31143,32877,36690,27997,24526,26733,27589,20187,24177,18121,22518,18238,11944,21628,25014,24891,19397,21551
2,Female,41,4,6,25854,28512,32547,33360,32880,31159,32892,36706,28010,24537,26745,27601,20196,24188,18129,22529,18248,11951,21640,25028,24906,19409
2,Female,42,4,6,28031,25883,28535,32569,33379,32895,31171,32904,36719,28020,24546,26754,27612,20203,24196,18136,22539,18256,11957,21652,25042,24920
2,Female,43,4,6,31253,28065,25909,28557,32588,33395,32908,31184,32919,36734,28032,24556,26765,27624,20212,24206,18144,22551,18266,11964,21664,25056
2,Female,44,4,6,23895,31275,28080,25920,28564,32592,33396,32909,31186,32921,36737,28034,24558,26767,27626,20214,24208,18146,22554,18269,11966,21669
2,Female,45,4,7,25854,23911,31293,28095,25931,28570,32594,33399,32913,31189,32926,36741,28038,24562,26771,27631,20218,24212,18149,22560,18273,11970
2,Female,46,4,7,24566,25875,23928,31313,28113,25944,28579,32602,33407,32921,31198,32935,36751,28046,24569,26778,27639,20225,24220,18155,22569,18281
2,Female,47,4,7,30571,24580,25888,23939,31326,28124,25951,28584,32606,33412,32927,31204,32942,36758,28052,24574,26784,27646,20230,24225,18159,22576
2,Female,48,4,7,18585,30581,24587,25896,23945,31333,28129,25956,28587,32607,33414,32929,31206,32946,36762,28055,24577,26787,27650,20233,24229,18162
2,Female,49,4,7,24116,18590,30587,24592,25902,23950,31339,28136,25962,28590,32609,33416,32932,31210,32951,36767,28059,24581,26791,27655,20237,24233
2,Female,50,4,7,25246,24116,18587,30583,24590,25900,23947,31337,28136,25961,28587,32605,33412,32928,31207,32949,36765,28058,24580,26790,27655,20237
2,Female,51,4,7,15218,25237,24107,18578,30569,24579,25889,23939,31327,28129,25955,28578,32592,33400,32918,31198,32940,36754,28051,24574,26783,27649
2,Female,52,4,7,14687,15207,25217,24088,18563,30544,24559,25871,23923,31307,28113,25940,28560,32571,33378,32897,31179,32922,36734,28035,24561,26769
2,Female,53,4,7,18445,14671,15190,25187,24059,18540,30507,24531,25843,23899,31277,28088,25917,28532,32539,33346,32867,31151,32893,36702,28012,24541
2,Female,54,4,7,15177,18420,14650,15168,25151,24024,18512,30463,24498,25810,23869,31241,28057,25888,28499,32501,33308,32830,31117,32858,36663,27983
2,Female,55,4,8,17468,15151,18387,14624,15141,25106,23982,18479,30411,24459,25771,23834,31196,28019,25853,28459,32455,33262,32785,31075,32816,36616
2,Female,56,4,8,14798,17435,15122,18352,14595,15111,25056,23936,18444,30356,24416,25728,23796,31148,27978,25816,28417,32405,33212,32737,31031,32770
2,Female,57,4,8,6245,14767,17398,15089,18312,14564,15079,25003,23887,18406,30297,24371,25683,23756,31097,27934,25776,28371,32353,33159,32686,30984
2,Female,58,4,8,17357,6230,14732,17356,15052,18268,14528,15043,24944,23833,18365,30231,24321,25633,23711,31040,27885,25731,28320,32293,33099,32629
2,Female,59,4,8,10529,17311,6214,14692,17308,15010,18217,14489,15002,24879,23772,18319,30158,24264,25576,23660,30975,27829,25679,28262,32227,33032
2,Female,60,4,8,15487,10498,17259,6194,14646,17253,14963,18160,14445,14958,24806,23705,18267,30076,24201,25512,23602,30902,27765,25621,28196,32151
2,Female,61,4,8,10398,15433,10461,17197,6172,14593,17190,14909,18096,14394,14907,24723,23627,18207,29981,24127,25437,23535,30816,27690,25553,28119
2,Female,62,4,8,11022,10358,15373,10420,17129,6147,14534,17122,14850,18026,14340,14851,24632,23542,18143,29877,24046,25355,23461,30722,27608,25477
2,Female,63,4,8,8455,10975,10314,15307,10375,17054,6120,14470,17047,14787,17950,14280,14791,24534,23451,18073,29765,23959,25266,23380,30619,27519
2,Female,64,4,8,8286,8416,10924,10265,15233,10325,16971,6091,14401,16967,14718,17868,14216,14725,24427,23351,17996,29643,23864,25168,23292,30507
2,Female,65,4,8,10116,8240,8369,10862,10207,15147,10267,16876,6057,14322,16874,14638,17773,14142,14650,24303,23235,17908,29501,23752,25054,23188
2,Female,66,4,8,6650,10047,8184,8312,10789,10138,15045,10198,16764,6017,14229,16766,14546,17662,14055,14561,24158,23098,17804,29332,23619,24916
2,Female,67,4,9,9166,6600,9971,8123,8250,10708,10062,14934,10124,16643,5974,14128,16649,14445,17542,13960,14464,24000,22950,17690,29149,23474
2,Female,68,4,9,6963,9091,6545,9889,8056,8182,10621,9981,14815,10044,16513,5928,14021,16523,14337,17413,13859,14361,23830,22790,17569,28952
2,Female,69,4,9,8228,6898,9007,6485,9798,7983,8108,10525,9892,14685,9957,16371,5877,13902,16385,14219,17271,13748,14247,23644,22615,17435
2,Female,70,4,9,6196,8140,6825,8912,6417,9697,7901,8026,10420,9793,14540,9860,16213,5821,13771,16232,14088,17114,13624,14121,23438,22420
2,Female,71,4,9,7256,6122,8043,6745,8808,6343,9585,7811,7935,10303,9685,14381,9753,16039,5759,13626,16064,13944,16942,13489,13982,23210
2,Female,72,4,9,3703,7158,6040,7936,6656,8693,6261,9463,7712,7836,10175,9566,14206,9636,15849,5692,13468,15880,13786,16752,13340,13830
2,Female,73,4,9,6304,3647,7050,5950,7819,6559,8568,6171,9328,7604,7727,10035,9436,14015,9508,15641,5618,13296,15678,13613,16545,13177
2,Female,74,4,9,4832,6196,3584,6931,5851,7690,6452,8429,6072,9181,7485,7607,9881,9293,13805,9367,15412,5537,13105,15456,13423,16317
2,Female,75,4,9,5151,4739,6078,3516,6800,5741,7548,6334,8277,5964,9018,7354,7475,9712,9135,13573,9212,15159,5447,12895,15212,13213
2,Female,76,4,9,3373,5040,4637,5949,3441,6658,5622,7394,6206,8111,5845,8841,7211,7332,9527,8964,13321,9043,14884,5349,12667,14945
2,Female,77,4,9,5063,3290,4917,4526,5807,3360,6502,5492,7224,6065,7929,5715,8647,7054,7174,9325,8775,13044,8857,14582,5242,12415
2,Female,78,4,9,3667,4923,3200,4784,4404,5652,3271,6331,5350,7039,5911,7730,5573,8434,6882,7001,9103,8569,12741,8654,14251,5124
2,Female,79,4,9,2819,3553,4771,3102,4639,4272,5484,3174,6147,5195,6838,5744,7514,5419,8204,6696,6814,8862,8345,12412,8433,13891
2,Female,80,4,9,2226,2720,3430,4607,2996,4482,4129,5302,3069,5946,5028,6619,5562,7279,5252,7953,6494,6610,8600,8101,12053,8192
2,Female,81,4,9,3260,2137,2613,3296,4429,2881,4311,3973,5104,2956,5728,4845,6382,5365,7024,5069,7679,6273,6388,8314,7835,11662
2,Female,82,4,9,3905,3113,2042,2498,3152,4236,2757,4127,3805,4890,2832,5492,4647,6124,5150,6746,4871,7382,6033,6146,8003,7545
2,Female,83,4,9,1251,3705,2955,1939,2373,2996,4028,2622,3927,3623,4658,2699,5236,4433,5844,4918,6444,4656,7060,5772,5883,7665
2,Female,84,4,9,2064,1177,3491,2786,1829,2239,2827,3803,2477,3712,3426,4407,2555,4959,4201,5542,4666,6118,4422,6710,5489,5598
2,Female,85,4,9,3464,1926,1100,3262,2604,1711,2095,2647,3563,2322,3481,3215,4138,2400,4662,3951,5216,4394,5766,4170,6332,5184
2,Female,86,4,9,1187,3199,1780,1017,3019,2412,1585,1943,2456,3307,2157,3236,2990,3851,2235,4344,3685,4868,4104,5389,3901,5927
2,Female,87,4,9,530,1083,2922,1627,931,2764,2210,1454,1782,2255,3038,1983,2977,2753,3548,2060,4008,3403,4498,3796,4989,3614
2,Female,88,4,9,1567,477,976,2636,1469,841,2500,2001,1317,1616,2046,2758,1801,2707,2505,3232,1878,3656,3107,4111,3472,4568
2,Female,89,4,9,1687,1390,424,867,2345,1308,750,2231,1786,1177,1445,1830,2470,1615,2428,2250,2905,1689,3293,2801,3710,3137
2,Female,90,4,9,1004,1471,1213,370,758,2053,1146,658,1959,1570,1035,1272,1613,2179,1426,2146,1991,2573,1498,2923,2489,3301
2,Female,91,4,9,998,859,1260,1040,318,651,1765,987,567,1691,1356,895,1101,1397,1890,1238,1865,1732,2241,1306,2553,2176
2,Female,92,4,9,0,837,721,1058,874,267,549,1489,834,479,1431,1150,759,935,1188,1608,1055,1592,1480,1917,1119,2190
2,Female,93,4,9,0,0,687,592,870,719,220,453,1229,689,397,1186,954,631,778,989,1341,880,1331,1239,1607,940
2,Female,94,4,9,0,0,0,551,475,698,578,177,365,992,557,321,961,774,512,632,805,1093,719,1088,1014,1318
2,Female,95,4,9,1254,0,0,0,431,372,546,453,139,286,780,439,253,760,612,406,502,640,869,573,868,811
2,Female,96,4,9,0,955,0,0,0,328,283,416,345,106,219,598,337,195,584,472,313,388,495,674,444,675
2,Female,97,4,9,0,0,705,0,0,0,242,209,307,255,78,162,444,250,145,436,352,234,290,371,506,335
2,Female,98,4,9,0,0,0,503,0,0,0,172,149,219,182,56,116,318,180,104,314,254,169,210,269,368
2,Female,99,4,9,0,0,0,0,345,0,0,0,118,102,150,125,39,80,219,124,72,218,177,118,146,188
2,Female,100,4,9,0,0,0,0,0,227,0,0,0,78,67,99,82,25,53,145,82,48,145,118,79,98
2,Female,101,4,9,0,0,0,0,0,0,143,0,0,0,49,42,62,52,16,33,92,52,30,92,75,50
2,Female,102,4,9,0,0,0,0,0,0,0,86,0,0,0,29,25,37,31,10,20,55,32,18,56,46
2,Female,103,4,9,0,0,0,0,0,0,0,0,49,0,0,0,17,14,21,18,6,12,32,18,11,32
2,Female,104,4,9,0,0,0,0,0,0,0,0,0,26,0,0,0,9,8,11,10,3,6,17,10,6
2,Female,105 - 109,4,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,8,7,10,9,3,6,16,9
2,Female,110 and over,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Female,0,5,1,13267,16716,16599,16684,16709,16675,16623,16429,16442,16357,16280,16526,16514,16762,17022,17029,17146,17286,17445,17615,17782,17927
2,Female,1,5,1,21707,13358,16822,16701,16783,16805,16767,16715,16521,16534,16448,16371,16619,16606,16855,17117,17123,17241,17381,17540,17709,17876
2,Female,2,5,1,19131,21908,13478,16967,16841,16920,16937,16900,16847,16651,16665,16579,16501,16751,16737,16988,17251,17257,17374,17514,17673,17842
2,Female,3,5,1,18238,19286,22078,13583,17094,16963,17039,17057,17019,16966,16769,16783,16696,16617,16869,16855,17107,17371,17376,17494,17633,17793
2,Female,4,5,1,21300,18367,19415,22225,13673,17203,17068,17145,17163,17125,17072,16874,16888,16800,16721,16974,16961,17213,17479,17483,17600,17740
2,Female,5,5,1,17903,21434,18472,19526,22351,13750,17296,17160,17238,17257,17219,17166,16966,16981,16893,16813,17068,17053,17307,17574,17577,17695
2,Female,6,5,1,18056,17998,21538,18559,19616,22454,13812,17374,17239,17318,17337,17299,17245,17045,17059,16971,16891,17147,17132,17387,17654,17657
2,Female,7,5,1,23132,18139,18075,21627,18632,19693,22540,13867,17443,17307,17387,17406,17368,17315,17114,17128,17039,16959,17215,17201,17456,17724
2,Female,8,5,1,17279,23228,18209,18144,21707,18698,19762,22621,13919,17508,17371,17452,17472,17434,17380,17178,17193,17104,17023,17281,17266,17522
2,Female,9,5,1,17711,17347,23310,18273,18207,21779,18758,19826,22697,13967,17568,17432,17513,17533,17495,17441,17239,17253,17164,17083,17341,17326
2,Female,10,5,1,19632,17782,17409,23389,18335,18266,21848,18817,19890,22772,14015,17628,17492,17574,17594,17555,17502,17299,17313,17224,17143,17401
2,Female,11,5,1,23415,19716,17851,17474,23471,18398,18329,21923,18881,19960,22854,14067,17693,17557,17639,17660,17621,17567,17364,17378,17289,17207
2,Female,12,5,1,20592,23523,19801,17925,17542,23558,18466,18397,22005,18951,20036,22944,14124,17765,17628,17711,17732,17693,17639,17435,17450,17360
2,Female,13,5,1,17505,20692,23626,19886,17998,17609,23644,18535,18467,22089,19024,20114,23035,14182,17838,17701,17785,17806,17768,17713,17508,17523
2,Female,14,5,1,23214,17586,20781,23721,19963,18064,17671,23725,18600,18533,22169,19092,20188,23122,14237,17907,17770,17855,17877,17838,17783,17577
2,Female,15,5,1,22485,23328,17664,20868,23814,20038,18129,17733,23807,18667,18601,22250,19161,20263,23211,14294,17977,17840,17926,17948,17909,17854
2,Female,16,5,2,15306,22603,23441,17744,20957,23907,20115,18197,17798,23893,18736,18671,22334,19234,20341,23303,14352,18051,17913,18000,18022,17983
2,Female,17,5,2,16974,15405,22738,23574,17836,21060,24016,20207,18279,17877,23996,18819,18755,22436,19320,20436,23414,14423,18139,18001,18089,18112
2,Female,18,5,3,22613,17130,15538,22921,23752,17961,21198,24168,20335,18394,17986,24140,18936,18874,22578,19442,20567,23569,14521,18262,18124,18213
2,Female,19,5,3,10405,22949,17381,15753,23218,24042,18163,21432,24425,20552,18587,18171,24384,19132,19073,22817,19647,20789,23830,14687,18470,18332
2,Female,20,5,4,20290,10599,23367,17695,16022,23586,24401,18424,21733,24755,20831,18836,18410,24699,19385,19330,23125,19911,21075,24167,14901,18738
2,Female,21,5,4,16207,20586,10751,23693,17938,16228,23866,24685,18629,21971,25016,21052,19032,18598,24947,19585,19532,23369,20120,21301,24433,15070
2,Female,22,5,4,12603,16422,20844,10884,23975,18145,16402,24114,24937,18812,22182,25248,21247,19207,18765,25167,19763,19712,23585,20305,21502,24669
2,Female,23,5,4,16754,12782,16646,21114,11023,24267,18359,16592,24386,25213,19012,22414,25502,21462,19398,18948,25408,19957,19910,23822,20508,21722
2,Female,24,5,4,17332,16940,12913,16810,21311,11122,24474,18520,16735,24591,25421,19163,22588,25692,21623,19541,19085,25589,20103,20058,23999,20661
2,Female,25,5,5,17604,17464,17057,12995,16910,21428,11179,24602,18620,16824,24718,25550,19256,22696,25811,21723,19631,19171,25702,20194,20150,24110
2,Female,26,5,5,12053,17717,17568,17151,13061,16990,21520,11229,24714,18707,16902,24828,25662,19337,22789,25914,21810,19708,19245,25800,20273,20230
2,Female,27,5,5,16463,12129,17818,17664,17238,13121,17063,21613,11279,24827,18796,16980,24940,25776,19420,22884,26018,21898,19787,19320,25899,20353
2,Female,28,5,5,11649,16553,12191,17904,17744,17309,13171,17129,21698,11325,24930,18876,17052,25042,25879,19495,22971,26113,21978,19858,19389,25990
2,Female,29,5,5,18896,11708,16629,12245,17978,17814,17372,13218,17192,21778,11369,25028,18952,17120,25139,25977,19566,23053,26203,22055,19926,19454
2,Female,30,5,5,19505,18978,11752,16688,12287,18034,17866,17423,13257,17244,21844,11405,25109,19015,17176,25219,26058,19625,23121,26277,22117,19982
2,Female,31,5,5,12526,19561,19025,11777,16720,12308,18062,17895,17451,13278,17272,21881,11425,25154,19051,17207,25264,26103,19657,23159,26319,22152
2,Female,32,5,5,19260,12555,19599,19057,11795,16742,12323,18084,17916,17472,13294,17294,21909,11440,25188,19078,17231,25298,26138,19682,23187,26350
2,Female,33,5,5,18239,19307,12581,19636,19090,11812,16764,12340,18109,17942,17498,13314,17320,21942,11458,25229,19110,17260,25339,26179,19712,23222
2,Female,34,5,5,14379,18278,19342,12601,19664,19114,11824,16782,12354,18130,17963,17519,13330,17341,21969,11473,25263,19137,17283,25372,26213,19736
2,Female,35,5,6,21060,14404,18304,19366,12614,19683,19129,11834,16795,12364,18145,17980,17534,13342,17358,21990,11485,25289,19157,17302,25398,26240
2,Female,36,5,6,14229,21102,14428,18330,19391,12629,19703,19148,11845,16811,12377,18165,18000,17554,13357,17378,22016,11499,25322,19183,17325,25431
2,Female,37,5,6,22003,14256,21137,14449,18355,19414,12641,19723,19168,11857,16829,12391,18185,18021,17575,13372,17399,22043,11514,25356,19210,17349
2,Female,38,5,6,21087,22033,14272,21158,14461,18368,19426,12649,19735,19180,11864,16839,12399,18197,18033,17587,13382,17412,22060,11524,25377,19227
2,Female,39,5,6,22192,21109,22050,14282,21170,14468,18375,19433,12653,19742,19187,11868,16845,12403,18204,18041,17595,13388,17421,22071,11530,25392
2,Female,40,5,6,22966,22220,21131,22071,14294,21185,14476,18385,19444,12660,19754,19198,11875,16855,12411,18216,18054,17608,13398,17434,22088,11540
2,Female,41,5,6,17564,22991,22238,21147,22085,14302,21195,14482,18393,19453,12666,19762,19206,11880,16862,12418,18226,18064,17618,13405,17444,22102
2,Female,42,5,6,19219,17584,23010,22253,21158,22095,14307,21203,14488,18400,19460,12670,19770,19214,11884,16869,12423,18234,18073,17627,13412,17454
2,Female,43,5,6,19680,19242,17601,23028,22266,21169,22104,14313,21212,14493,18408,19468,12675,19778,19222,11889,16876,12429,18244,18084,17637,13420
2,Female,44,5,6,13952,19694,19253,17609,23033,22269,21169,22105,14314,21214,14494,18409,19470,12676,19780,19224,11890,16878,12431,18247,18088,17641
2,Female,45,5,7,19181,13961,19705,19263,17616,23038,22270,21171,22108,14315,21217,14496,18412,19472,12678,19783,19228,11892,16881,12434,18252,18093
2,Female,46,5,7,15577,19196,13971,19718,19275,17625,23045,22276,21176,22113,14319,21223,14500,18417,19478,12681,19790,19234,11895,16886,12439,18259
2,Female,47,5,7,15931,15586,19206,13978,19726,19283,17630,23049,22279,21179,22117,14322,21228,14503,18421,19482,12684,19794,19239,11898,16890,12443
2,Female,48,5,7,15525,15936,15590,19212,13981,19731,19287,17633,23051,22279,21180,22118,14323,21230,14504,18423,19485,12685,19797,19242,11900,16893
2,Female,49,5,7,15602,15529,15939,15594,19217,13984,19734,19291,17637,23054,22281,21182,22121,14325,21233,14506,18426,19488,12687,19801,19246,11902
2,Female,50,5,7,18392,15602,15527,15937,15592,19215,13983,19733,19291,17637,23052,22277,21179,22118,14323,21232,14505,18425,19487,12687,19801,19246
2,Female,51,5,7,16606,18386,15596,15520,15930,15586,19207,13978,19727,19287,17632,23044,22269,21172,22111,14319,21226,14501,18420,19482,12684,19796
2,Female,52,5,7,19624,16595,18371,15584,15506,15917,15573,19193,13968,19714,19276,17622,23030,22254,21158,22097,14311,21214,14493,18410,19472,12677
2,Female,53,5,7,16240,19602,16575,18350,15566,15487,15898,15555,19173,13954,19695,19258,17607,23008,22233,21138,22077,14298,21196,14481,18395,19456
2,Female,54,5,7,18553,16218,19574,16551,18323,15543,15464,15875,15534,19148,13937,19672,19237,17587,22981,22207,21113,22052,14282,21173,14465,18376
2,Female,55,5,8,18345,18522,16189,19539,16522,18290,15515,15437,15848,15509,19119,13916,19644,19211,17563,22949,22175,21084,22022,14263,21146,14447
2,Female,56,5,8,15710,18311,18485,16157,19501,16490,18254,15486,15407,15819,15482,19088,13894,19614,19183,17538,22914,22141,21052,21990,14243,21117
2,Female,57,5,8,15064,15678,18272,18446,16123,19459,16454,18215,15454,15376,15788,15453,19054,13871,19582,19153,17511,22878,22105,21019,21956,14221
2,Female,58,5,8,12615,15029,15640,18228,18401,16084,19412,16415,18173,15419,15341,15754,15421,19017,13844,19546,19119,17480,22836,22065,20981,21917
2,Female,59,5,8,13242,12582,14988,15598,18177,18350,16039,19359,16371,18125,15380,15303,15716,15386,18974,13815,19505,19081,17445,22789,22019,20938
